Country Name,Country Code,Series Name,Series Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Samoa,WSM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3861.88898142388,3986.45388042165,3854.03940619772,4077.99085675777,4333.51287211017,4325.13822221329,4386.51915961412,4448.31977912795,4638.59446502597,4941.1152254089,5183.45456244226,5425.44383557984,5568.34734622238,5914.889706043,6017.47704264273,6013.27628827659,6182.76327854773,6104.12751491364,6427.31156227699,6616.7710962495,6311.96070235073,6262.32372017912,6247.90480904724,6432.35979168526,6887.30523545286,6919.01572858501,6805.0451717529,7033.52113384547,6745.29241350438,6350.11428353253,6449.36505263744,7383.74570300182,7686.24942571869,..
Samoa,WSM,"Population, total",SP.POP.TOTL,170331,171774,173159,174571,176071,177547,178905,180275,181685,183166,184471,185430,186249,186978,187709,188753,190107,191513,193023,194713,196498,198268,200037,201782,203499,205415,207582,209780,211944,213779,215261,216663,218019,..
Samoa,WSM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.1243,0.1413,0.1452,0.1318,0.133,0.137,0.1409,0.1407,0.186,0.2009,0.2076,0.2143,0.2106,0.2178,0.2187,0.2381,0.2442,0.2482,0.2631,0.2677,0.2681,0.2788,0.2865,0.3288,0.3542,0.3165,0.3447,0.3735,0.3132,0.3435,0.3324,0.3333,0.3498,..
Samoa,WSM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.729755593520851,0.822592476160537,0.838535681079239,0.754993670197226,0.755377092195762,0.771626667868226,0.787568821441547,0.780474275412564,1.02374989679941,1.09681927868709,1.12538014105198,1.15569217494472,1.13074432614403,1.16484292269679,1.16510130041714,1.2614369043141,1.28453975918825,1.29599557210215,1.36304999922289,1.37484400117095,1.36439047725677,1.4061774971251,1.43223503651824,1.62948132142609,1.74054909360734,1.54078329235937,1.66054860247998,1.78043664791687,1.47774883931605,1.60679954532484,1.54417195869201,1.53833372564766,1.60444731881166,..
San Marino,SMR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,66923.030342425,71024.5594991968,76474.1297159699,77149.4159964233,80420.7698522018,79649.5323827509,81688.3786834342,80724.8087680421,81632.1748989576,83781.547393613,86785.0181147659,85120.2868772716,73093.8317013426,68669.2526491343,64214.1187563371,58176.3777973964,58467.9769550045,58743.5844219421,59647.6594557072,60669.8186167521,59524.5597904018,59194.0442905609,60171.0471344217,55998.071099456,64745.1316780701,70887.573899815,70951.7895931976,..,..
San Marino,SMR,"Population, total",SP.POP.TOTL,24125,24472,24823,25158,25482,25800,26125,26459,26799,27143,27491,27843,29457,29836,30184,31211,31662,33066,33270,32620,33469,33041,32655,32897,33101,33825,34522,34663,34770,34252,33755,33860,33977,..
San Marino,SMR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3798.88352929514,3771.28612416062,3788.48370442152,3802.29132302174,3801.08164933857,3784.7902343178,3828.99823839083,3878.13108525246,3852.89042721453,3907.0192818698,3942.76040695115,4161.63833167542,4202.56186898775,4371.49721644128,4644.18044669991,4698.08416961839,4873.1813112046,4919.19529822865,4882.04796466341,4876.47315792145,4919.55294386577,5072.11200195866,5223.09572886388,5210.2037755431,5388.5091334891,5521.20249597413,5674.72379094011,5702.08347071236,5742.94724858826,5732.69456061536,5632.13890715047,5541.3016760535,5491.29829852275,..
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,128110,130467,132732,134895,136962,138922,140751,142442,144018,146375,149922,153814,157705,161639,165638,169700,173793,177853,181802,185649,189439,193148,196767,200291,203689,206970,210187,213392,217435,221961,226305,230871,235536,..
Sao Tome and Principe,STP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.0435,0.0424,0.0517,0.0532,0.0551,0.0547,0.056,0.0584,0.0547,0.0558,0.0644,0.073,0.0826,0.0893,0.0952,0.0978,0.1047,0.1146,0.1236,0.1273,0.1328,0.1334,0.1316,0.1407,0.1464,0.1491,0.1525,0.1591,0.1541,0.1583,0.1412,0.1456,0.1477,..
Sao Tome and Principe,STP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.339551947545078,0.324986395027095,0.389506675104722,0.394380814707736,0.40230136826273,0.393746130922388,0.397865734524089,0.409991435110431,0.37981363440681,0.381212638770282,0.429556702818799,0.474599191230967,0.523762721537047,0.552465679693638,0.574747340586097,0.57631113730112,0.602440834786211,0.644352358408348,0.679860507585175,0.685702589294852,0.701017213984449,0.690662082962288,0.668811335234058,0.702477894663265,0.718742789252242,0.720394260037687,0.725544396180544,0.745576216540451,0.708717547772898,0.713188352908844,0.62393672256468,0.63065521438379,0.627080361388493,..
Saudi Arabia,SAU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,67183.9100290945,64517.6652891052,62403.6937320122,60058.3174503511,59612.8125993665,58875.5473738828,58306.622809723,55878.1736494426,55962.2661342789,53309.111388544,50371.9783079834,52234.649280791,54196.5514152953,54931.7942450845,54373.737695386,53318.4191601834,54407.7081673247,51760.7643987566,54911.547517012,58645.4459416531,59471.7001909394,57998.4644619155,58872.2671400126,58498.5399040699,57308.4484127497,57942.5484983044,61359.4653740388,62647.7299487842,57420.7335736424,62690.4966645929,67178.5902274906,64481.8441927288,62792.7741476371,..
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,11686676,12215862,12750040,13289245,13831009,14374943,14922185,15472075,16177722,17041397,17910910,18786767,19669480,20559890,21459144,22368313,23287877,24217654,23978487,25091867,26168861,27624004,28309273,29816382,30954198,30977355,30196281,30063799,31552510,30784383,32175224,33702731,35300280,..
Saudi Arabia,SAU,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,190.9731,201.0902,218.7632,217.1595,230.5204,233.2168,249.5028,254.3174,265.2402,275.7907,293.7233,308.3271,327.0192,346.3837,366.7435,387.8798,420.4933,444.0201,486.877,509.215,539.3427,547.1964,585.9278,611.4483,609.5099,603.3295,580.0429,579.8088,577.1045,590.321,620.4308,635.4338,652.511,..
Saudi Arabia,SAU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,16.3410964760211,16.4614007591114,17.1578442106848,16.3409960460508,16.6669257463429,16.2238417223637,16.7202591309517,16.4371876428986,16.3953985610582,16.1835734476463,16.3991276825131,16.4119297375647,16.6257165924061,16.8475463633317,17.0903135744837,17.3405924711443,18.0563174565032,18.3345628771474,20.3047423300728,20.2940259487267,20.6100945700312,19.8087286694572,20.6973806780556,20.5071259148746,19.6907023725829,19.4764691820848,19.2090840590601,19.2859458646594,18.2902881577409,19.1759893319934,19.282874301046,18.8540744665469,18.4845842582552,..
Senegal,SEN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2874.00297966311,2834.02797281318,2757.86087513844,2835.03272874496,2822.46837323856,2840.60808859832,2938.69162551525,3050.17800998696,3093.28791602615,3149.33113703503,3075.23157503112,3170.03494688479,3240.3020166984,3301.82076160815,3301.03152414193,3316.42037834774,3359.70567090311,3371.46166688616,3403.56707165919,3362.87940537332,3405.10864460824,3385.42590686562,3484.01219749797,3593.79477120389,3710.05531589724,3871.4514678592,3998.28635303406,4070.61227058594,4018.04129277358,4173.67741399619,4228.73382642974,4304.76148720232,4460.92372176318,..
Senegal,SEN,"Population, total",SP.POP.TOTL,8168395,8396288,8624078,8848101,9067014,9283495,9502952,9730887,9968260,10212942,10466214,10721176,10975704,11235472,11500094,11770344,12048959,12337389,12635413,12958897,13310495,13710849,14152102,14593331,15034521,15475002,15914498,16352922,16789219,17220867,17651103,18077573,18501984,..
Senegal,SEN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2.6138,2.5522,2.6067,2.7547,2.9716,3.269,3.6668,4.0462,3.9891,4.5133,4.6805,4.5437,5.177,5.7486,5.6142,6.2195,6.4443,6.593,6.9781,7.479,7.3641,7.8409,8.3827,9.2184,10.2971,10.2029,10.7355,11.0288,10.8149,13.1241,14.5438,13.717,14.2023,..
Senegal,SEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.319989422646677,0.303967658088908,0.302258397941206,0.31133234125605,0.327737444764065,0.352130312990959,0.385859046746737,0.415809987311537,0.400180171865501,0.441919674076285,0.447200869387918,0.423806119776413,0.471678172078985,0.511647396744881,0.488187313947173,0.528404267538825,0.534842885597005,0.534391839310571,0.552265288044008,0.577132451936303,0.553255156926921,0.571875600117834,0.592328969929697,0.631685802233911,0.684897111121798,0.659314939022302,0.674573586926839,0.674423812453823,0.644157420306448,0.762104486376905,0.823959839790182,0.758785485197598,0.767609570951958,..
Serbia,SRB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,9444.79079229147,10035.0555901615,10965.5278855606,11598.3788474662,10438.5043036479,11105.9948800547,11879.225653864,12661.9921205411,13273.7451115678,14194.4239957638,15077.621172828,15727.468589842,17028.1573139848,17983.3557621585,17488.1952473271,17841.5052482398,17986.6586186398,17993.8893372708,18163.2800557557,17922.510092839,18247.884779382,18889.4599757385,19439.0723263919,20454.310707953,21541.2157346761,21479.1679289814,23406.4036315634,24651.9500494588,25735.2402009063,26900.853091323,..
Serbia,SRB,"Population, total",SP.POP.TOTL,7604063,7614328,7622711,7628264,7622185,7598538,7567745,7540401,7516346,7503433,7500031,7480591,7463157,7440769,7411569,7381579,7350222,7320807,7291436,7236519,7201497,7166553,7131787,7095383,7058322,7020858,6982604,6945235,6899126,6834326,6664449,6623183,6586476,..
Serbia,SRB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,16744.5080816034,17596.8977617171,16716.5207188923,16552.4547815231,17942.1733036627,19895.1422188431,19991.2293154949,19969.3513746174,20633.6746950761,20147.4187656167,19777.7525249721,18825.2206936189,18356.4711447212,19917.1194534221,21341.8597526003,23117.8555224771,21990.3685269705,21361.1307875284,21708.7554506566,24406.4129764105,24919.955210328,24770.6514591794,25379.4180707013,27032.2083880002,29905.1347389952,31595.6680570505,32841.4242467381,34346.0708923483,30056.1994300968,29979.8272686091,27978.1770550937,28635.3563581744,29241.7758048825,..
Seychelles,SYC,"Population, total",SP.POP.TOTL,70763,72253,74205,75304,76417,77319,78846,80410,81131,81202,83723,82781,82475,82858,84600,85033,86956,87298,89770,87441,88303,89949,91359,93419,94677,95843,96762,97625,98462,99258,119878,119773,121354,..
Seychelles,SYC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.3192,0.3204,0.3193,0.34,0.3521,0.3711,0.3797,0.3962,0.7545,0.8382,0.7586,0.7652,1.0615,0.9643,1.0495,0.8675,0.9212,1.0202,0.917,0.7817,0.8866,0.8023,0.9261,0.9868,1.1003,1.1528,1.0053,0.8948,0.8388,0.7882,0.8424,0.8395,0.8782,..
Seychelles,SYC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.51083193194183,4.43441794804368,4.3029445455158,4.51503240199724,4.60761348914509,4.79959647693322,4.81571671359359,4.92724785474443,9.29977443887047,10.3224058520726,9.06083155166442,9.24366702504198,12.8705668384359,11.6379830553477,12.4054373522459,10.2019216069056,10.5938635631814,11.6864074778345,10.2149938732316,8.9397422261868,10.0404289774979,8.91949882711314,10.1369323219387,10.5631616694677,11.6216187669656,12.0280041317571,10.3894090655423,9.16568501920615,8.51902256708172,7.9409216385581,7.02714426333439,7.00909219941055,7.23667946668425,..
Sierra Leone,SLE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2257.44939868809,2293.56354039047,2240.29005098829,2058.07683318146,2084.1822265,1936.55653107258,1951.82091117813,1903.3269610781,1981.50608696758,1749.35086324104,2089.26152736756,2196.28134548105,2260.83818961545,2296.65767887048,2342.75461136539,2377.80530113361,2404.65198784353,2376.58254518958,2459.76814418708,2590.52839483651,2792.92626544926,3124.72832450941,2812.52832195116,2628.17058146385,2732.26093997048,2753.42719846704,2767.38003381598,2852.66269917494,2752.62615440121,2849.38865926436,2934.73326430435,3034.94608285625,3098.76290609663,..
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,4166366,4157130,4173105,4179179,4199210,4253716,4295785,4318043,4423611,4692716,4971435,5177687,5355717,5501712,5624466,5749352,5894722,6055646,6222714,6387251,6551080,6714051,6876385,7037655,7205328,7379299,7554563,7731991,7912558,8094602,8276807,8460512,8642022,..
Sierra Leone,SLE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.5195,0.5065,0.5234,0.5675,0.6397,0.6193,0.6542,0.6804,0.4316,0.5494,0.5798,0.6169,0.6125,0.5675,0.7116,0.6672,0.6468,0.6527,0.7103,0.8684,0.9744,1.1227,1.207,1.0224,1.0587,1.0446,1.2108,1.2073,1.2307,1.4724,1.4668,1.4104,1.4618,..
Sierra Leone,SLE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.124688997558064,0.12183886479374,0.125422197620237,0.135792221390852,0.152338177895366,0.145590349708349,0.152288813336794,0.157571381294721,0.0975673493894468,0.117075058452291,0.116626285971757,0.119145865711852,0.114363772394994,0.103149710490117,0.126518677506451,0.11604786069804,0.109725276272571,0.107783711267138,0.114146335505697,0.135958333248529,0.148738833902196,0.167216483759209,0.175528275394702,0.145275663555545,0.146932936293809,0.14155816155437,0.160273995994209,0.156143482319108,0.155537564463982,0.181898998863687,0.177218098718503,0.16670385905723,0.16915022896262,..
Singapore,SGP,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,48897.810341575,53139.844472382,57213.0977645801,59483.6383121123,61381.7523709208,64291.2024694333,60782.1972058002,63746.4792227046,68314.5444027166,65784.4018813783,67744.2702679808,71877.5348633552,78039.024710382,81841.1587801054,86463.8283836607,90417.8073849967,87329.5937792686,84843.5194001734,95456.1893079996,99296.7561111269,101187.825333454,104359.030680724,107066.858613992,108953.724294287,111579.742684331,116471.820764776,119927.769127927,120114.133894235,115893.042395938,132617.354020876,133571.962410322,129555.245509242,132569.525225795,..
Singapore,SGP,"Population, total",SP.POP.TOTL,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,5685807,5453566,5637022,5917648,6036860,..
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,34.1903,39.4656,41.6441,41.3412,42.5208,42.1917,41.0625,41.4082,45.5193,45.9066,45.2172,42.4426,44.523,41.7315,41.9694,43.3583,42.9155,43.7607,48.8859,51.3367,50.1515,52.6259,53.8631,55.1746,52.9724,56.8881,54.2117,55.8876,53.8768,55.7179,56.3467,56.1013,58.8681,..
Singapore,SGP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,10.5829452335068,11.9106520020848,12.1800278908047,11.7296438139132,11.5838269716109,11.114667450642,10.4558881832995,10.4599892440062,11.3010369953278,11.0938779297885,10.8280032088507,10.314555220561,10.6855268387372,9.78289459186893,9.5355418148688,9.44913687162465,8.86794550394306,8.77394676729544,9.62940332481604,9.90350885315629,9.44039430491129,9.74704963473961,9.84749870377372,9.9683071478565,9.44707088976961,10.1364104576184,9.61426051080076,9.79870673958709,9.4756645802434,10.2167829269876,9.99582758413928,9.48033745839563,9.75144363129176,..
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50980.9400838983,52140.59965779,53786.2462000327,53357.003462797,52801.4031054792,52439.4736756048,51375.6032503737,50817.6814942681,46088.3583839152,42154.1020267504,45996.7912346922,39265.7616790568,40507.0672411717,45515.6523389272,46571.0886504628,47303.194758482,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,31567,32026,31917,31772,31598,31404,31193,30977,30773,30726,30960,31327,31690,32057,32428,32791,33145,33491,33794,34267,35023,35854,36672,37471,38249,38996,39712,40385,41008,41571,42139,42749,43350,..
Sint Maarten (Dutch part),SXM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,13951.9084432838,14163.0137339867,14982.7472163469,15811.9246441708,16744.0673884448,17630.0397577195,18280.0501282626,18174.9801324587,18343.237153675,18914.3903304531,19757.0677888993,20730.249479935,21851.9549601873,23266.7570493442,25342.3099268358,28075.8072794998,29556.2617975695,27891.8969419417,29758.1740140117,30481.377866428,30907.039248956,31090.9880191144,31901.9424982702,33521.5954764975,34130.5050676203,35057.2223763167,36430.7941704195,37209.5332553073,36216.4002110814,38346.0935768177,38664.9076949851,39518.2209359245,40319.0547230873,..
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5305016,5325305,5346331,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439232,5446771,5454147,5458827,5447247,5431752,5426740,5422069,..
Slovak Republic,SVK,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,49.2029,48.1691,45.3992,45.7614,45.989,45.5637,44.6668,43.8885,41.6845,41.9785,41.9516,42.396,41.8399,42.2444,42.2564,41.335,41.1622,37.2268,39.9112,37.8943,36.1064,36.3803,33.9902,34.526,35.4446,37.7288,37.2427,34.8074,32.6439,36.6483,33.1887,31.1483,29.8925,..
Slovak Republic,SVK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,9.27478823815046,9.0453222867047,8.49165530529254,8.53439174457138,8.55870283050031,8.46391175955377,8.28618262147817,8.13349468682473,7.73551047373031,7.80433872040338,7.8021734408151,7.89001472817638,7.78810858704312,7.86263120934737,7.86450312987735,7.69077341625141,7.65205745874923,6.91125028451253,7.40271408613822,7.01956363237591,6.67699907851554,6.72042469482633,6.27281818770694,6.36564652722325,6.5265914880281,6.93642043582623,6.83757404157436,6.3818228588265,5.98002098252976,6.72785720933896,6.11012800289851,5.73978115774848,5.51311685631444,..
Slovenia,SVN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,21845.9628529312,22520.738313268,23747.9865664018,24718.0238296539,25454.1256098664,26806.4627835709,27688.0929526812,29125.8913263147,30055.5726465546,30857.1122043437,31830.5553226686,32827.7514419462,34298.1277435263,35558.3777419198,37539.459301666,39995.2052938397,41278.6090856341,37802.0880186755,38056.1815241775,38226.1255489903,37033.7667541886,36678.8746642096,37655.1979898073,38527.4222549683,39667.4579830072,41692.836279788,43361.094447431,44569.5878416535,42463.5635346194,45914.0572392406,47050.0676441642,47977.4268117652,48648.9078834081,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2088385,2102419,2108079,2112076,2120461,2127400,..
Slovenia,SVN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,13.2718,13.9755,14.0768,14.968,15.7179,16.2137,16.0322,15.473,15.094,16.9662,17.2769,17.1247,17.3993,17.6363,17.9446,17.9355,18.8957,16.8896,17.1608,16.0793,15.517,15.511,14.126,14.2949,15.0187,15.3443,15.45,14.8261,13.5406,13.8601,13.3893,12.6186,13.3314,..
Slovenia,SVN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.6475398422638,7.01670795372502,7.07574934290653,7.52209187324612,7.90389152722379,8.16417886398289,8.0904145024119,7.80264693942901,7.58902422162726,8.51691214120057,8.66214095551333,8.58065683134969,8.71266672408578,8.81606059363931,8.94159456426631,8.88722287354283,9.34821670634379,8.28055924760341,8.37691223640926,7.83269836027402,7.54292692008736,7.52978344651553,6.85069690297675,6.92739774687175,7.27283028626052,7.42566255708028,7.44975394113682,7.0993135844205,6.44048593548669,6.57475360268757,6.3394025593776,5.95087577654104,6.26652251574692,..
Solomon Islands,SLB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2644.50052422748,2669.67595845149,2802.23251201901,2996.27162353451,2957.81917928087,2848.31969373436,2805.2662186594,2717.52715749125,2276.82191920056,2055.27436724543,1960.42387516654,2050.30870033396,2168.50586845628,2287.27362263512,2340.65153178621,2384.31783066088,2489.78306207696,2514.89101043351,2682.28532344354,2777.47851512924,2743.45849913875,2783.59190841229,2716.42200217839,2664.72477884762,2715.23362293936,2703.66346303885,2686.11900111375,2661.61667922254,2515.14143211528,2449.87009821452,2330.10309195408,2339.57493302805,2353.24808229243,..
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,352205,362839,373675,384733,396009,407474,419071,430500,440469,449125,457671,466154,474611,483080,491594,500156,508790,518141,532968,552945,573606,594945,616908,639415,662379,685672,709101,728147,744498,762591,781066,800005,819198,..
Solomon Islands,SLB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.1806,0.1826,0.1877,0.1703,0.1718,0.1771,0.1822,0.1819,0.2328,0.2555,0.2678,0.278,0.2865,0.2989,0.2998,0.3237,0.3284,0.3279,0.3585,0.3728,0.3719,0.3931,0.3745,0.3336,0.3236,0.2919,0.3252,0.3193,0.3077,0.3326,0.299,0.2998,0.3145,..
Solomon Islands,SLB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.512769551823512,0.50325350913215,0.502308155482706,0.442644639269311,0.4338285240992,0.434628957921242,0.434771196288934,0.42253193960511,0.528527546774007,0.568883940996382,0.585136484505245,0.596369440142099,0.603652254161829,0.618738097209572,0.609852846047755,0.647198074200849,0.64545293736119,0.632839323659004,0.672648264060882,0.674208103880133,0.648354445385857,0.660733345099127,0.607059723654094,0.521726890986292,0.48854205824762,0.425713752348061,0.458608858258556,0.438510355738608,0.413298625382472,0.436144669947587,0.382810159448753,0.374747657827139,0.383912070097827,..
"Somalia, Fed. Rep.",SOM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,803.787078571713,812.557291159159,634.727734128934,636.662071307674,663.351131548354,648.017163551169,662.674857185695,682.979123343567,702.850071117611,723.37973295051,749.913550912115,777.884552733299,803.059780580571,830.807245939909,857.993655901941,887.36935223579,919.132083452828,956.220325392405,995.225555512318,1054.36214979106,1114.80414892809,1197.72166459747,1259.27432882615,1343.92517439606,1384.15517410135,1527.66029071672,1504.97908203481,1491.29493918405,1396.05544674978,1392.31782053371,1387.54753732191,1401.64735228455,1409.33492233283,..
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,6495107,6681399,7026797,7285007,7554474,7824525,8155417,8492059,8838713,9198493,9550063,9909157,10280998,10644228,10975502,11322582,11663084,11961201,12261756,12348830,12461160,12869594,13339491,13806963,14348740,14916629,15452487,16030971,16651191,17271431,17801897,18358615,19009151,..
"Somalia, Fed. Rep.",SOM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.3777,0.3873,0.386,0.3966,0.4105,0.4081,0.418,0.4359,0.6253,0.6627,0.7384,0.7524,0.7421,0.7544,0.7794,0.7896,0.7631,0.7756,0.7885,0.7883,0.7783,0.7827,0.7732,0.8225,0.8378,0.8367,0.8562,0.8465,0.7896,0.8172,0.8329,0.8496,0.8652,..
"Somalia, Fed. Rep.",SOM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0581514669427309,0.0579669018419645,0.0549325674272361,0.0544405791236714,0.0543386607724112,0.0521565206833642,0.0512542767586256,0.0513303075261253,0.0707455938438096,0.0720444098832276,0.0773188616661482,0.075929768798698,0.0721817084294735,0.0708740925128624,0.0710126971868804,0.0697367437921845,0.065428663636479,0.064842986920795,0.0643056345273874,0.0638360071358987,0.062458069714216,0.060817769387286,0.057963231130783,0.0595713916231977,0.0583884020478453,0.0560917617512643,0.0554085565643899,0.0528040378839186,0.0474200313959524,0.0473151298233482,0.0467871485830976,0.0462780008186892,0.0455149206821494,..
